x1 x2
-0.620156462066187 0.51074532246257
7.13436064822199 -0.117886512366264
0.903446431646458 -6.80738757228432
0.153223709707617 -3.30594831964781
8.33085278924523 2.69611603710874
-2.80125702589471 -4.15921981480341
-4.07797671271778 -4.31597873883417
7.78319725005917 0.374664205531265
-0.167978361889335 -3.44912890407917
1.12275340443319 -1.51164841722317
6.78479254004256 0.352849969237648
-0.23451623127403 -4.22995905654471
4.58731085526898 1.66981067918034
-1.4627411933611 3.88765546164162
9.11530804127946 2.21840549061699
-1.41639493178045 -3.58842522879003
-0.20280767222746 -3.69411397417514
-0.635123796070696 -3.42023875453491
-2.70196762316061 -2.06662652151523
4.55887766494369 4.81307153248402
1.184139157292 -3.32102614273998
-0.362487483344573 -3.42599100402902
3.9244213460572 -7.35949723627369
3.08447740307742 5.11478283433533
-0.809220887029342 -4.97488643855495
0.290777407257409 3.22275420288697
-2.54083632963969 1.8679517123181
6.76911610163961 0.820747268335552
1.21663325886334 -3.37384536989433
6.86347401230777 0.725281512614527
0.327407822401892 -4.56315366045492
6.47485860052393 0.757031474107325
6.61921718741693 -2.24920435881864
9.38504091068817 2.24318439954893
4.22045918814205 4.60456189306664
0.73080804532257 -3.72596780741136
-2.97681745109489 3.38261026149918
-2.67424999167403 -3.81625016509246
7.10995647053143 -0.966875469635098
-0.447735513336103 -3.59314276322175
6.24486341245906 -1.69159090894899
0.295520618924048 4.62738672440265
5.82170425461765 -1.35413907381936
1.34708459160567 -5.06144484676933
-3.74424998835407 -7.15148904322802
3.13090106847635 5.11759043972553
2.48160895089977 -4.31012914009406
4.98853037126174 -1.33896791889668
-0.272977649590171 -3.34257870475665
0.0828156077052075 2.8616830933424
-2.12965554648462 -0.55053020219251
-2.58016678612237 1.60568626480061
1.09999351263836 -4.78448495475323
0.262020001172903 -3.46147405477851
-1.98488727543082 -1.95823963601438
-0.134534991354686 -4.92323985385553
2.63211327221473 -5.79508030801745
7.33041067937071 -1.49525077707807
6.84026332980337 -5.12677171647801
0.016614263300393 4.13925271502723
-0.503970627136338 -0.0361684221834149
-1.70330120798215 -2.02517542347929
5.1462036555775 5.56879819074012
2.07435284598878 7.67281103079917
5.38499060679625 -0.999978517757494
-0.826770821270627 -3.4584261651344
3.99169792221021 7.00195311003067
8.27303062828951 -0.332856596747793
-1.12814978286788 -4.4151703197941
7.09528068422113 -3.62295602086038
0.680341057566348 -2.10569517401337
4.23403300769935 0.419873614903873
-4.31045838369107 2.74172267705536
-2.22482878803792 1.12630807703127
-2.12207113573604 -3.5985352837061
2.20972961116728 -5.34953745276014
-0.203879635332143 -3.7748167147002
-0.307423690541197 5.41550842155291
7.71520668738889 -0.764585187900546
5.66048663630514 -4.7447203142654
0.466389802287443 -3.26430793936884
1.19430297872828 -6.12531167887085
4.47564777875484 1.92414698369545
5.00829988196372 -1.40681513586155
0.584128104813343 -1.22556651164359
-1.84632805976073 -2.82712926042662
7.27768649604752 2.33029971626405
7.48177597204109 -1.76280206186117
-1.78482148984707 -2.9131457779979
7.35470681654852 -0.185845579234168
0.0113715033996619 1.2473594274047
2.04202896081791 -3.81806948517567
-0.530500838726878 -3.38812553105021
-0.335069580436634 5.54780901038954
-0.0648160893275078 5.75979522581194
6.16205132540777 -0.314810238447567
-1.57789872301238 2.03947073821004
0.56387717958724 4.25233907356096
-0.679990215271045 -1.2753850550392
6.80825979586795 1.0978045336105
-0.882031707019723 4.31268170729972
2.40661185218566 -4.48990393230826
2.89992376346846 -3.39560845285348
8.26803331021695 1.20247850614083
-3.54761385989788 1.67978183466811
-3.25516151358064 4.94207045378465
1.30285286451365 -3.77581795252597
0.325794085866614 1.06862930670578
-0.609041046170562 3.79678221248125
0.782365653900534 -5.19088109155217
0.392988631205542 0.62673514683748
-1.76569544352145 -4.75654325543226
7.45952560736304 0.089744872521012
-1.64359177307312 -3.21883306810567
0.397191448732946 1.59458541176325
-0.717862065881192 -4.33750741328853
-1.28112250058591 3.27294189095818
-5.41052976735404 0.277932429110174
-1.07078979691444 2.96793709776317
6.12271592614183 -0.0928020001571672
-2.42298759683177 -2.88206252515933
-3.90478783163076 5.71156794961791
-1.22056441929716 -6.05460760225964
-1.18027041731872 -1.37296521294378
8.02291513482708 -0.503009464561854
7.79463921008529 2.55220587591452
0.722719168109025 3.77520550139677
7.46897783596533 2.37877389367577
0.136645109233971 -1.60552343992703
0.849494048595011 -4.32095445882248
-0.170725912028875 2.97939182088219
2.92862610713739 5.39357341008178
-2.74764521744262 -3.69060252004123
0.521372097175642 -7.06523612921393
6.37403748585206 1.43987252823564
0.530528530897384 -2.57310131751205
-0.321296094148006 -0.062545497156858
6.05026271827839 -0.953904621310604
0.723717086616009 -2.62835864363164
3.51351527451918 -2.35873909443914
-0.633222116587832 -4.01134833022704
6.67796682351208 -2.48017095793405
-1.60671794520518 -2.38707348300761
3.52129321519087 3.4980961333855
-2.15770159066338 1.62879117889682
2.1862479237276 5.4716238494878
-1.2481824705562 -2.511666707483
4.89603958236645 -3.13194635603037
0.976519452546555 -4.49056074423382
0.43941333836128 -0.549490694471374
-4.81148425338411 4.73283911217138
-2.77219457394189 -1.89460141812098
2.54099363250084 -3.62707906434179
8.32956416158506 -0.545010270485635
7.07282821029338 -3.01823793073923
-1.17304865383494 -4.03715075391666
5.72158261734946 1.3124318698796
2.4656436970556 7.795103165168
3.07616413986952 -1.88610906011409
7.49260228578404 -1.72068041778998
-0.89908351275401 0.157076158665998
0.0587139104721767 0.295930433106705
1.54860263445647 2.77996490703269
-0.858127723239394 -4.73162739869846
3.09385048264233 -6.58263379028261
1.02302223274886 -3.72807532263899
-4.1144339297409 2.26899578075663
-1.0300294214677 -3.89564996918744
5.9582326359617 1.8038679721054
-2.06117833095556 -3.34330491539113
6.13115528853493 -1.62853274508778
9.06656072178869 3.58191915802628
7.4346055122072 1.83748798815406
2.56395208779622 -3.7071104989517
-0.867338506059623 -3.3320712383187
-3.0665324340041 -3.14926583742817
-1.68591428352235 -3.7265579177345
-1.29077100666375 5.92637520071389
-0.380735280129607 -4.48149224438008
0.301935304210071 -3.80664551924929
8.35325126551949 2.44756832748802
7.57529395587285 -0.847819096749371
-0.0100472732111711 3.6599048574386
1.03859412451994 8.72939674063477
1.31112750516098 -4.33204205190936
5.02394159535567 -3.07666475420057
-2.95385391788896 4.18002035688517
-0.325258840895226 -1.78999629816753
7.26614381964612 -0.40932248482452
8.01391415676783 0.0132548843346363
-0.0634286341885464 -2.51657152951459
5.34362947491347 -1.52010903230291
-0.884036658516592 9.46852880330109
3.39452237231584 -3.92694847694293
-1.9628184787097 -4.78309676577446
9.70505360035907 0.503303617889578
0.833141763416212 -4.3929224490163
-2.01680847399382 2.53211420175665
-0.129970000526578 2.12897998166773
1.47969250377606 -4.2005404206755
0.70261676153344 -4.46891134658237
3.49212222666248 4.98184310590426
3.06715829276647 3.3347229814925
3.39964516991376 1.14015086048505
-6.25330708896391 6.39436482309039
1.97706486332243 7.16615501715501
1.02451195166407 3.27418619870126
0.599336253919758 4.25838348776795
8.48034296716897 -0.377218560055963
7.32217657537274 -2.88210931382639
0.801878376740152 5.33708771747962
0.138958494151692 -0.203271772166305
0.495863477135887 7.83897990937654
3.22701116884504 -7.79949039208172
